key,order_id,product_id,differences
CA-2018-161459-OFF-PA-10002377,CA-2018-161459,OFF-PA-10002377,"{'Product Name': {'source_value': 'Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages', 'target_value': 'adams telephone message book w/dividers/space for phone numbers, 5 1/4""x8 1/2"", 200/messages'}}"
US-2016-117492-OFF-AP-10001492,US-2016-117492,OFF-AP-10001492,"{'Product Name': {'source_value': ""Acco Six-Outlet Power Strip, 4' Cord Length"", 'target_value': ""acco six-outlet power strip, 4' cord length""}}"
CA-2017-132899-OFF-AR-10002833,CA-2017-132899,OFF-AR-10002833,"{'Product Name': {'source_value': 'Newell 322', 'target_value': 'newell 322'}}"
CA-2018-105669-OFF-BI-10002412,CA-2018-105669,OFF-BI-10002412,"{'Product Name': {'source_value': 'Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders', 'target_value': 'wilson jones “snap” scratch pad binder tool for ring binders'}}"
CA-2016-168760-OFF-AP-10004532,CA-2016-168760,OFF-AP-10004532,"{'Product Name': {'source_value': 'Kensington 6 Outlet Guardian Standard Surge Protector', 'target_value': 'kensington 6 outlet guardian standard surge protector'}}"
CA-2016-103072-OFF-AR-10000127,CA-2016-103072,OFF-AR-10000127,"{'Product Name': {'source_value': 'Newell 321', 'target_value': 'newell 321'}}"
US-2017-150147-OFF-BI-10001153,US-2017-150147,OFF-BI-10001153,"{'Product Name': {'source_value': 'Ibico Recycled Grain-Textured Covers', 'target_value': 'ibico recycled grain-textured covers'}}"
CA-2016-109386-OFF-AR-10000122,CA-2016-109386,OFF-AR-10000122,"{'Product Name': {'source_value': 'Newell 314', 'target_value': 'newell 314'}}"
CA-2018-148810-FUR-CH-10001545,CA-2018-148810,FUR-CH-10001545,"{'Product Name': {'source_value': 'Hon Comfortask Task/Swivel Chairs', 'target_value': 'hon comfortask task/swivel chairs'}}"
CA-2017-127236-TEC-PH-10000141,CA-2017-127236,TEC-PH-10000141,"{'Product Name': {'source_value': 'Clearsounds A400', 'target_value': 'clearsounds a400'}}"
CA-2015-146703-OFF-ST-10001713,CA-2015-146703,OFF-ST-10001713,"{'Product Name': {'source_value': 'Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black', 'target_value': 'gould plastics 9-pocket panel bin, 18-3/8w x 5-1/4d x 20-1/2h, black'}}"
CA-2016-109575-TEC-PH-10000895,CA-2016-109575,TEC-PH-10000895,"{'Product Name': {'source_value': 'Polycom VVX 310 VoIP phone', 'target_value': 'polycom vvx 310 voip phone'}}"
CA-2017-107783-OFF-BI-10000545,CA-2017-107783,OFF-BI-10000545,"{'Product Name': {'source_value': 'GBC Ibimaster 500 Manual ProClick Binding System', 'target_value': 'gbc ibimaster 500 manual proclick binding system'}}"
CA-2016-169397-OFF-BI-10002852,CA-2016-169397,OFF-BI-10002852,"{'Product Name': {'source_value': 'Ibico Standard Transparent Covers', 'target_value': 'ibico standard transparent covers'}}"
CA-2016-112452-OFF-FA-10000735,CA-2016-112452,OFF-FA-10000735,"{'Product Name': {'source_value': 'Staples', 'target_value': 'staples'}}"
CA-2017-158841-OFF-BI-10002557,CA-2017-158841,OFF-BI-10002557,"{'Product Name': {'source_value': 'Presstex Flexible Ring Binders', 'target_value': 'presstex flexible ring binders'}}"
CA-2016-124800-OFF-ST-10002743,CA-2016-124800,OFF-ST-10002743,"{'Product Name': {'source_value': 'SAFCO Boltless Steel Shelving', 'target_value': 'safco boltless steel shelving'}}"
CA-2018-152695-OFF-EN-10004030,CA-2018-152695,OFF-EN-10004030,"{'Product Name': {'source_value': 'Convenience Packs of Business Envelopes', 'target_value': 'convenience packs of business envelopes'}}"
CA-2015-120432-OFF-SU-10004661,CA-2015-120432,OFF-SU-10004661,"{'Product Name': {'source_value': 'Acme Titanium Bonded Scissors', 'target_value': 'acme titanium bonded scissors'}}"
CA-2017-126004-OFF-PA-10001685,CA-2017-126004,OFF-PA-10001685,"{'Product Name': {'source_value': 'Easy-staple paper', 'target_value': 'easy-staple paper'}}"
CA-2015-145254-TEC-PH-10000441,CA-2015-145254,TEC-PH-10000441,"{'Product Name': {'source_value': 'VTech DS6151', 'target_value': 'vtech ds6151'}}"
CA-2015-157721-FUR-FU-10002116,CA-2015-157721,FUR-FU-10002116,"{'Product Name': {'source_value': 'Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats', 'target_value': 'tenex carpeted, granite-look or clear contemporary contour shape chair mats'}}"
CA-2015-120411-TEC-PH-10002185,CA-2015-120411,TEC-PH-10002185,"{'Product Name': {'source_value': 'QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3', 'target_value': 'qvs usb car charger 2-port 2.1amp for ipod/iphone/ipad/ipad 2/ipad 3'}}"
CA-2018-117324-OFF-LA-10003510,CA-2018-117324,OFF-LA-10003510,"{'Product Name': {'source_value': 'Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White', 'target_value': 'avery 4027 file folder labels for dot matrix printers, 5000 labels per box, white'}}"
CA-2015-138198-OFF-BI-10002103,CA-2015-138198,OFF-BI-10002103,"{'Product Name': {'source_value': 'Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl', 'target_value': 'cardinal slant-d ring binder, heavy gauge vinyl'}}"
CA-2018-144694-OFF-LA-10003930,CA-2018-144694,OFF-LA-10003930,"{'Product Name': {'source_value': 'Dot Matrix Printer Tape Reel Labels, White, 5000/Box', 'target_value': 'dot matrix printer tape reel labels, white, 5000/box'}}"
CA-2017-116974-TEC-PH-10004897,CA-2017-116974,TEC-PH-10004897,"{'Product Name': {'source_value': 'Mediabridge Sport Armband iPhone 5s', 'target_value': 'mediabridge sport armband iphone 5s'}}"
CA-2018-123491-OFF-AP-10002684,CA-2018-123491,OFF-AP-10002684,"{'Product Name': {'source_value': 'Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection', 'target_value': 'acco 7-outlet masterpiece power center, wihtout fax/phone line protection'}}"
CA-2017-145177-OFF-BI-10002082,CA-2017-145177,OFF-BI-10002082,"{'Product Name': {'source_value': 'GBC Twin Loop Wire Binding Elements', 'target_value': 'gbc twin loop wire binding elements'}}"
CA-2017-149111-FUR-FU-10000206,CA-2017-149111,FUR-FU-10000206,"{'Product Name': {'source_value': 'GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs', 'target_value': 'ge general purpose, extra long life, showcase & floodlight incandescent bulbs'}}"
CA-2015-128146-TEC-PH-10004539,CA-2015-128146,TEC-PH-10004539,"{'Product Name': {'source_value': 'Wireless Extenders zBoost YX545 SOHO Signal Booster', 'target_value': 'wireless extenders zboost yx545 soho signal booster'}}"
CA-2018-143084-OFF-EN-10003072,CA-2018-143084,OFF-EN-10003072,"{'Product Name': {'source_value': 'Peel & Seel Envelopes', 'target_value': 'peel & seel envelopes'}}"
CA-2018-102379-OFF-AR-10004022,CA-2018-102379,OFF-AR-10004022,"{'Product Name': {'source_value': 'Panasonic KP-380BK Classic Electric Pencil Sharpener', 'target_value': 'panasonic kp-380bk classic electric pencil sharpener'}}"
CA-2016-132101-TEC-PH-10004539,CA-2016-132101,TEC-PH-10004539,"{'Product Name': {'source_value': 'Wireless Extenders zBoost YX545 SOHO Signal Booster', 'target_value': 'wireless extenders zboost yx545 soho signal booster'}}"
CA-2016-129322-OFF-BI-10001718,CA-2016-129322,OFF-BI-10001718,"{'Product Name': {'source_value': 'GBC DocuBind P50 Personal Binding Machine', 'target_value': 'gbc docubind p50 personal binding machine'}}"
CA-2017-114972-OFF-AP-10003057,CA-2017-114972,OFF-AP-10003057,"{'Product Name': {'source_value': ""Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room"", 'target_value': ""honeywell enviracaire portable hepa air cleaner for 16' x 20' room""}}"
CA-2017-140081-OFF-PA-10001745,CA-2017-140081,OFF-PA-10001745,"{'Product Name': {'source_value': 'Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page', 'target_value': 'wirebound message books, 2 7/8"" x 5"", 3 forms per page'}}"
CA-2018-148068-OFF-PA-10001639,CA-2018-148068,OFF-PA-10001639,"{'Product Name': {'source_value': 'Xerox 203', 'target_value': 'xerox 203'}}"
CA-2016-154340-OFF-AR-10003582,CA-2016-154340,OFF-AR-10003582,"{'Product Name': {'source_value': 'Boston Electric Pencil Sharpener, Model 1818, Charcoal Black', 'target_value': 'boston electric pencil sharpener, model 1818, charcoal black'}}"
CA-2016-149811-OFF-BI-10003676,CA-2016-149811,OFF-BI-10003676,"{'Product Name': {'source_value': 'GBC Standard Recycled Report Covers, Clear Plastic Sheets', 'target_value': 'gbc standard recycled report covers, clear plastic sheets'}}"
CA-2015-146969-TEC-MA-10004241,CA-2015-146969,TEC-MA-10004241,"{'Product Name': {'source_value': 'Star Micronics TSP800 TSP847IIU Receipt Printer', 'target_value': 'star micronics tsp800 tsp847iiu receipt printer'}}"
CA-2018-111808-OFF-BI-10004656,CA-2018-111808,OFF-BI-10004656,"{'Product Name': {'source_value': 'Peel & Stick Add-On Corner Pockets', 'target_value': 'peel & stick add-on corner pockets'}}"
CA-2017-125661-OFF-EN-10001532,CA-2017-125661,OFF-EN-10001532,"{'Product Name': {'source_value': 'Brown Kraft Recycled Envelopes', 'target_value': 'brown kraft recycled envelopes'}}"
CA-2017-160815-TEC-PH-10003505,CA-2017-160815,TEC-PH-10003505,"{'Product Name': {'source_value': 'Geemarc AmpliPOWER60', 'target_value': 'geemarc amplipower60'}}"
CA-2018-165323-TEC-AC-10004992,CA-2018-165323,TEC-AC-10004992,"{'Product Name': {'source_value': 'Kingston Digital DataTraveler 64GB USB 2.0', 'target_value': 'kingston digital datatraveler 64gb usb 2.0'}}"
US-2015-149034-TEC-AC-10003023,US-2015-149034,TEC-AC-10003023,"{'Product Name': {'source_value': 'Logitech G105 Gaming Keyboard', 'target_value': 'logitech g105 gaming keyboard'}}"
CA-2018-121300-FUR-TA-10004442,CA-2018-121300,FUR-TA-10004442,"{'Product Name': {'source_value': 'Riverside Furniture Stanwyck Manor Table Series', 'target_value': 'riverside furniture stanwyck manor table series'}}"
CA-2017-105459-OFF-ST-10000078,CA-2017-105459,OFF-ST-10000078,"{'Product Name': {'source_value': 'Tennsco 6- and 18-Compartment Lockers', 'target_value': 'tennsco 6- and 18-compartment lockers'}}"
CA-2015-129574-OFF-PA-10002893,CA-2015-129574,OFF-PA-10002893,"{'Product Name': {'source_value': 'Wirebound Service Call Books, 5 1/2"" x 4""', 'target_value': 'wirebound service call books, 5 1/2"" x 4""'}}"
CA-2015-119144-OFF-ST-10000991,CA-2015-119144,OFF-ST-10000991,"{'Product Name': {'source_value': 'Space Solutions HD Industrial Steel Shelving.', 'target_value': 'space solutions hd industrial steel shelving.'}}"
CA-2015-138527-OFF-PA-10001800,CA-2015-138527,OFF-PA-10001800,"{'Product Name': {'source_value': 'Xerox 220', 'target_value': 'xerox 220'}}"
CA-2015-149538-TEC-AC-10002926,CA-2015-149538,TEC-AC-10002926,"{'Product Name': {'source_value': 'Logitech Wireless Marathon Mouse M705', 'target_value': 'logitech wireless marathon mouse m705'}}"
CA-2017-169334-OFF-ST-10004950,CA-2017-169334,OFF-ST-10004950,"{'Product Name': {'source_value': 'Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost', 'target_value': 'tenex personal filing tote with secure closure lid, black/frost'}}"
CA-2018-124744-OFF-BI-10002852,CA-2018-124744,OFF-BI-10002852,"{'Product Name': {'source_value': 'Ibico Standard Transparent Covers', 'target_value': 'ibico standard transparent covers'}}"
CA-2018-107825-OFF-LA-10003720,CA-2018-107825,OFF-LA-10003720,"{'Product Name': {'source_value': 'Avery 487', 'target_value': 'avery 487'}}"
CA-2016-119627-OFF-AR-10000203,CA-2016-119627,OFF-AR-10000203,"{'Product Name': {'source_value': 'Newell 336', 'target_value': 'newell 336'}}"
CA-2018-147361-OFF-ST-10002214,CA-2018-147361,OFF-ST-10002214,"{'Product Name': {'source_value': 'X-Rack File for Hanging Folders', 'target_value': 'x-rack file for hanging folders'}}"
CA-2015-141726-FUR-FU-10003577,CA-2015-141726,FUR-FU-10003577,"{'Product Name': {'source_value': 'Nu-Dell Leatherette Frames', 'target_value': 'nu-dell leatherette frames'}}"
CA-2016-106565-OFF-PA-10000061,CA-2016-106565,OFF-PA-10000061,"{'Product Name': {'source_value': 'Xerox 205', 'target_value': 'xerox 205'}}"
CA-2017-149314-FUR-CH-10002126,CA-2017-149314,FUR-CH-10002126,"{'Product Name': {'source_value': 'Hon Deluxe Fabric Upholstered Stacking Chairs', 'target_value': 'hon deluxe fabric upholstered stacking chairs'}}"
CA-2015-126193-OFF-BI-10001249,CA-2015-126193,OFF-BI-10001249,"{'Product Name': {'source_value': 'Avery Heavy-Duty EZD View Binder with Locking Rings', 'target_value': 'avery heavy-duty ezd view binder with locking rings'}}"
CA-2018-151484-OFF-ST-10002370,CA-2018-151484,OFF-ST-10002370,"{'Product Name': {'source_value': 'Sortfiler Multipurpose Personal File Organizer, Black', 'target_value': 'sortfiler multipurpose personal file organizer, black'}}"
CA-2016-142237-FUR-FU-10003142,CA-2016-142237,FUR-FU-10003142,"{'Product Name': {'source_value': 'Master Big Foot Doorstop, Beige', 'target_value': 'master big foot doorstop, beige'}}"
CA-2017-114951-FUR-FU-10002364,CA-2017-114951,FUR-FU-10002364,"{'Product Name': {'source_value': 'Eldon Expressions Wood Desk Accessories, Oak', 'target_value': 'eldon expressions wood desk accessories, oak'}}"
CA-2017-159891-OFF-EN-10004483,CA-2017-159891,OFF-EN-10004483,"{'Product Name': {'source_value': '#10 White Business Envelopes,4 1/8 x 9 1/2', 'target_value': '#10 white business envelopes,4 1/8 x 9 1/2'}}"
CA-2016-149909-TEC-PH-10001536,CA-2016-149909,TEC-PH-10001536,"{'Product Name': {'source_value': 'Spigen Samsung Galaxy S5 Case Wallet', 'target_value': 'spigen samsung galaxy s5 case wallet'}}"
CA-2018-145233-OFF-BI-10002764,CA-2018-145233,OFF-BI-10002764,"{'Product Name': {'source_value': 'Recycled Pressboard Report Cover with Reinforced Top Hinge', 'target_value': 'recycled pressboard report cover with reinforced top hinge'}}"
CA-2015-120838-TEC-PH-10003484,CA-2015-120838,TEC-PH-10003484,"{'Product Name': {'source_value': 'Ooma Telo VoIP Home Phone System', 'target_value': 'ooma telo voip home phone system'}}"
CA-2018-112431-TEC-AC-10001465,CA-2018-112431,TEC-AC-10001465,"{'Product Name': {'source_value': 'SanDisk Cruzer 64 GB USB Flash Drive', 'target_value': 'sandisk cruzer 64 gb usb flash drive'}}"
CA-2016-105221-TEC-AC-10002323,CA-2016-105221,TEC-AC-10002323,"{'Product Name': {'source_value': 'SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card', 'target_value': 'sandisk ultra 32 gb microsdhc class 10 memory card'}}"
CA-2015-106439-OFF-BI-10004209,CA-2015-106439,OFF-BI-10004209,"{'Product Name': {'source_value': 'Fellowes Twister Kit, Gray/Clear, 3/pkg', 'target_value': 'fellowes twister kit, gray/clear, 3/pkg'}}"
CA-2018-147144-OFF-AR-10004587,CA-2018-147144,OFF-AR-10004587,"{'Product Name': {'source_value': 'Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606', 'target_value': 'boston 1827 commercial additional cutter, drive gear & gear rack for 1606'}}"
CA-2016-165057-OFF-AR-10004648,CA-2016-165057,OFF-AR-10004648,"{'Product Name': {'source_value': 'Boston 19500 Mighty Mite Electric Pencil Sharpener', 'target_value': 'boston 19500 mighty mite electric pencil sharpener'}}"
CA-2018-127712-OFF-SU-10002522,CA-2018-127712,OFF-SU-10002522,"{'Product Name': {'source_value': 'Acme Kleen Earth Office Shears', 'target_value': 'acme kleen earth office shears'}}"
CA-2018-152709-OFF-ST-10001837,CA-2018-152709,OFF-ST-10001837,"{'Product Name': {'source_value': 'SAFCO Mobile Desk Side File, Wire Frame', 'target_value': 'safco mobile desk side file, wire frame'}}"
CA-2016-155306-OFF-AP-10002651,CA-2016-155306,OFF-AP-10002651,"{'Product Name': {'source_value': 'Hoover Upright Vacuum With Dirt Cup', 'target_value': 'hoover upright vacuum with dirt cup'}}"
CA-2018-121580-FUR-FU-10003981,CA-2018-121580,FUR-FU-10003981,"{'Product Name': {'source_value': 'Eldon Wave Desk Accessories', 'target_value': 'eldon wave desk accessories'}}"
CA-2018-149048-OFF-BI-10004632,CA-2018-149048,OFF-BI-10004632,"{'Product Name': {'source_value': 'Ibico Hi-Tech Manual Binding System', 'target_value': 'ibico hi-tech manual binding system'}}"
US-2018-125717-TEC-AC-10003657,US-2018-125717,TEC-AC-10003657,"{'Product Name': {'source_value': 'Lenovo 17-Key USB Numeric Keypad', 'target_value': 'lenovo 17-key usb numeric keypad'}}"
CA-2017-139808-OFF-FA-10001883,CA-2017-139808,OFF-FA-10001883,"{'Product Name': {'source_value': 'Alliance Super-Size Bands, Assorted Sizes', 'target_value': 'alliance super-size bands, assorted sizes'}}"
CA-2015-123316-OFF-BI-10002764,CA-2015-123316,OFF-BI-10002764,"{'Product Name': {'source_value': 'Recycled Pressboard Report Cover with Reinforced Top Hinge', 'target_value': 'recycled pressboard report cover with reinforced top hinge'}}"
CA-2016-121391-OFF-ST-10001590,CA-2016-121391,OFF-ST-10001590,"{'Product Name': {'source_value': 'Tenex Personal Project File with Scoop Front Design, Black', 'target_value': 'tenex personal project file with scoop front design, black'}}"
CA-2017-168844-TEC-PH-10003215,CA-2017-168844,TEC-PH-10003215,"{'Product Name': {'source_value': 'Jackery Bar Premium Fast-charging Portable Charger', 'target_value': 'jackery bar premium fast-charging portable charger'}}"
CA-2017-109869-OFF-BI-10000315,CA-2017-109869,OFF-BI-10000315,"{'Product Name': {'source_value': 'Poly Designer Cover & Back', 'target_value': 'poly designer cover & back'}}"
CA-2017-133795-TEC-AC-10001465,CA-2017-133795,TEC-AC-10001465,"{'Product Name': {'source_value': 'SanDisk Cruzer 64 GB USB Flash Drive', 'target_value': 'sandisk cruzer 64 gb usb flash drive'}}"
CA-2016-139962-OFF-PA-10004451,CA-2016-139962,OFF-PA-10004451,"{'Product Name': {'source_value': 'Xerox 222', 'target_value': 'xerox 222'}}"
CA-2018-112984-OFF-PA-10003657,CA-2018-112984,OFF-PA-10003657,"{'Product Name': {'source_value': 'Xerox 1927', 'target_value': 'xerox 1927'}}"
CA-2016-135391-OFF-LA-10001074,CA-2016-135391,OFF-LA-10001074,"{'Product Name': {'source_value': 'Round Specialty Laser Printer Labels', 'target_value': 'round specialty laser printer labels'}}"
CA-2015-163468-OFF-BI-10004728,CA-2015-163468,OFF-BI-10004728,"{'Product Name': {'source_value': 'Wilson Jones Turn Tabs Binder Tool for Ring Binders', 'target_value': 'wilson jones turn tabs binder tool for ring binders'}}"
CA-2016-129112-TEC-AC-10003038,CA-2016-129112,TEC-AC-10003038,"{'Product Name': {'source_value': 'Kingston Digital DataTraveler 16GB USB 2.0', 'target_value': 'kingston digital datatraveler 16gb usb 2.0'}}"
CA-2017-163167-FUR-CH-10004477,CA-2017-163167,FUR-CH-10004477,"{'Product Name': {'source_value': ""Global Push Button Manager's Chair, Indigo"", 'target_value': ""global push button manager's chair, indigo""}}"
CA-2015-141796-TEC-PH-10001578,CA-2015-141796,TEC-PH-10001578,"{'Product Name': {'source_value': 'Polycom SoundStation2 EX Conference\xa0phone', 'target_value': 'polycom soundstation2 ex conference\xa0phone'}}"
CA-2018-161956-OFF-ST-10001370,CA-2018-161956,OFF-ST-10001370,"{'Product Name': {'source_value': 'Sensible Storage WireTech Storage Systems', 'target_value': 'sensible storage wiretech storage systems'}}"
CA-2018-129581-TEC-PH-10001527,CA-2018-129581,TEC-PH-10001527,"{'Product Name': {'source_value': 'Plantronics MX500i Earset', 'target_value': 'plantronics mx500i earset'}}"
CA-2017-154690-FUR-CH-10000988,CA-2017-154690,FUR-CH-10000988,"{'Product Name': {'source_value': 'Hon Olson Stacker Stools', 'target_value': 'hon olson stacker stools'}}"
CA-2018-145233-TEC-PH-10001254,CA-2018-145233,TEC-PH-10001254,"{'Product Name': {'source_value': 'Jabra BIZ 2300 Duo QD Duo Corded\xa0Headset', 'target_value': 'jabra biz 2300 duo qd duo corded\xa0headset'}}"
CA-2018-105410-OFF-BI-10004970,CA-2018-105410,OFF-BI-10004970,"{'Product Name': {'source_value': 'ACCOHIDE 3-Ring Binder, Blue, 1""', 'target_value': 'accohide 3-ring binder, blue, 1""'}}"
CA-2017-113600-OFF-BI-10000201,CA-2017-113600,OFF-BI-10000201,"{'Product Name': {'source_value': 'Avery Triangle Shaped Sheet Lifters, Black, 2/Pack', 'target_value': 'avery triangle shaped sheet lifters, black, 2/pack'}}"
US-2017-157840-OFF-PA-10003673,US-2017-157840,OFF-PA-10003673,"{'Product Name': {'source_value': 'Strathmore Photo Mount Cards', 'target_value': 'strathmore photo mount cards'}}"
CA-2017-146934-TEC-PH-10004614,CA-2017-146934,TEC-PH-10004614,"{'Product Name': {'source_value': 'AT&T 841000 Phone', 'target_value': 'at&t 841000 phone'}}"
CA-2018-122735-OFF-BI-10004364,CA-2018-122735,OFF-BI-10004364,"{'Product Name': {'source_value': 'Storex Dura Pro Binders', 'target_value': 'storex dura pro binders'}}"
CA-2018-157672-TEC-AC-10001714,CA-2018-157672,TEC-AC-10001714,"{'Product Name': {'source_value': 'Logitech\xa0MX Performance Wireless Mouse', 'target_value': 'logitech\xa0mx performance wireless mouse'}}"
CA-2018-139913-TEC-PH-10001552,CA-2018-139913,TEC-PH-10001552,"{'Product Name': {'source_value': ""I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink"", 'target_value': ""i need's 3d hello kitty hybrid silicone case cover for htc one x 4g with 3d hello kitty stylus pen green/pink""}}"
CA-2015-164315-TEC-PH-10001128,CA-2015-164315,TEC-PH-10001128,"{'Product Name': {'source_value': 'Motorola Droid Maxx', 'target_value': 'motorola droid maxx'}}"
CA-2015-169460-FUR-FU-10004017,CA-2015-169460,FUR-FU-10004017,"{'Product Name': {'source_value': 'Executive Impressions 13"" Chairman Wall Clock', 'target_value': 'executive impressions 13"" chairman wall clock'}}"
CA-2018-146164-FUR-TA-10004915,CA-2018-146164,FUR-TA-10004915,"{'Product Name': {'source_value': 'Office Impressions End Table, 20-1/2""H x 24""W x 20""D', 'target_value': 'office impressions end table, 20-1/2""h x 24""w x 20""d'}}"
CA-2018-159464-TEC-PH-10002350,CA-2018-159464,TEC-PH-10002350,"{'Product Name': {'source_value': 'Apple EarPods with Remote and Mic', 'target_value': 'apple earpods with remote and mic'}}"
CA-2016-134719-OFF-ST-10004459,CA-2016-134719,OFF-ST-10004459,"{'Product Name': {'source_value': 'Tennsco Single-Tier Lockers', 'target_value': 'tennsco single-tier lockers'}}"
CA-2015-110555-OFF-ST-10000876,CA-2015-110555,OFF-ST-10000876,"{'Product Name': {'source_value': 'Eldon Simplefile Box Office', 'target_value': 'eldon simplefile box office'}}"
CA-2015-146969-OFF-PA-10002105,CA-2015-146969,OFF-PA-10002105,"{'Product Name': {'source_value': 'Xerox 223', 'target_value': 'xerox 223'}}"
US-2017-155768-OFF-EN-10001219,US-2017-155768,OFF-EN-10001219,"{'Product Name': {'source_value': '#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes', 'target_value': '#10- 4 1/8"" x 9 1/2"" security-tint envelopes'}}"
CA-2017-141957-OFF-AR-10000914,CA-2017-141957,OFF-AR-10000914,"{'Product Name': {'source_value': 'Boston 16765 Mini Stand Up Battery Pencil Sharpener', 'target_value': 'boston 16765 mini stand up battery pencil sharpener'}}"
CA-2016-133837-OFF-ST-10000344,CA-2016-133837,OFF-ST-10000344,"{'Product Name': {'source_value': 'Neat Ideas Personal Hanging Folder Files, Black', 'target_value': 'neat ideas personal hanging folder files, black'}}"
CA-2015-155264-OFF-BI-10003196,CA-2015-155264,OFF-BI-10003196,"{'Product Name': {'source_value': 'Accohide Poly Flexible Ring Binders', 'target_value': 'accohide poly flexible ring binders'}}"
US-2018-133361-OFF-AR-10003338,US-2018-133361,OFF-AR-10003338,"{'Product Name': {'source_value': 'Eberhard Faber 3 1/2"" Golf Pencils', 'target_value': 'eberhard faber 3 1/2"" golf pencils'}}"
CA-2018-129910-OFF-ST-10003282,CA-2018-129910,OFF-ST-10003282,"{'Product Name': {'source_value': 'Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers', 'target_value': 'advantus 10-drawer portable organizer, chrome metal frame, smoke drawers'}}"
CA-2016-168564-OFF-BI-10002557,CA-2016-168564,OFF-BI-10002557,"{'Product Name': {'source_value': 'Presstex Flexible Ring Binders', 'target_value': 'presstex flexible ring binders'}}"
CA-2018-161172-FUR-FU-10003424,CA-2018-161172,FUR-FU-10003424,"{'Product Name': {'source_value': 'Nu-Dell Oak Frame', 'target_value': 'nu-dell oak frame'}}"
CA-2015-117464-FUR-CH-10000155,CA-2015-117464,FUR-CH-10000155,"{'Product Name': {'source_value': 'Global Comet Stacking Armless Chair', 'target_value': 'global comet stacking armless chair'}}"
CA-2016-102016-OFF-LA-10002043,CA-2016-102016,OFF-LA-10002043,"{'Product Name': {'source_value': 'Avery 489', 'target_value': 'avery 489'}}"
CA-2017-120369-FUR-FU-10003806,CA-2017-120369,FUR-FU-10003806,"{'Product Name': {'source_value': 'Tenex Chairmat w/ Average Lip, 45"" x 53""', 'target_value': 'tenex chairmat w/ average lip, 45"" x 53""'}}"
CA-2016-106187-OFF-BI-10004519,CA-2016-106187,OFF-BI-10004519,"{'Product Name': {'source_value': 'GBC DocuBind P100 Manual Binding Machine', 'target_value': 'gbc docubind p100 manual binding machine'}}"
CA-2017-159695-OFF-ST-10003442,CA-2017-159695,OFF-ST-10003442,"{'Product Name': {'source_value': 'Eldon Portable Mobile Manager', 'target_value': 'eldon portable mobile manager'}}"
CA-2017-111696-OFF-PA-10002751,CA-2017-111696,OFF-PA-10002751,"{'Product Name': {'source_value': 'Xerox 1920', 'target_value': 'xerox 1920'}}"
CA-2017-157280-FUR-FU-10003806,CA-2017-157280,FUR-FU-10003806,"{'Product Name': {'source_value': 'Tenex Chairmat w/ Average Lip, 45"" x 53""', 'target_value': 'tenex chairmat w/ average lip, 45"" x 53""'}}"
CA-2017-114727-OFF-BI-10004967,CA-2017-114727,OFF-BI-10004967,"{'Product Name': {'source_value': 'Round Ring Binders', 'target_value': 'round ring binders'}}"
CA-2017-137330-OFF-AP-10001492,CA-2017-137330,OFF-AP-10001492,"{'Product Name': {'source_value': ""Acco Six-Outlet Power Strip, 4' Cord Length"", 'target_value': ""acco six-outlet power strip, 4' cord length""}}"
CA-2018-151190-OFF-PA-10000575,CA-2018-151190,OFF-PA-10000575,"{'Product Name': {'source_value': 'Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page', 'target_value': 'wirebound message books, four 2 3/4 x 5 white forms per page'}}"
CA-2017-157161-TEC-AC-10000358,CA-2017-157161,TEC-AC-10000358,"{'Product Name': {'source_value': 'Imation\xa0Secure\xa0Drive\xa0+ Hardware Encrypted USB\xa0flash drive\xa0- 16 GB', 'target_value': 'imation\xa0secure\xa0drive\xa0+ hardware encrypted usb\xa0flash drive\xa0- 16 gb'}}"
CA-2018-136623-OFF-BI-10003708,CA-2018-136623,OFF-BI-10003708,"{'Product Name': {'source_value': 'Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""', 'target_value': 'acco four pocket poly ring binder with label holder, smoke, 1""'}}"
US-2018-128398-TEC-AC-10001714,US-2018-128398,TEC-AC-10001714,"{'Product Name': {'source_value': 'Logitech\xa0MX Performance Wireless Mouse', 'target_value': 'logitech\xa0mx performance wireless mouse'}}"
